"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"06","California","06021010101","Glenn County, CA - 06021010101","2020","72.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06021010102","Glenn County, CA - 06021010102","2020","51.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06021010200","Glenn County, CA - 06021010200","2020","4.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06021010300","Glenn County, CA - 06021010300","2020","42.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06021010401","Glenn County, CA - 06021010401","2020","4.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06021010402","Glenn County, CA - 06021010402","2020","51.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06021010501","Glenn County, CA - 06021010501","2020","15.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06021010502","Glenn County, CA - 06021010502","2020","26.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000100","Humboldt County, CA - 06023000100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000200","Humboldt County, CA - 06023000200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000300","Humboldt County, CA - 06023000300","2020","94.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000400","Humboldt County, CA - 06023000400","2020","83.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000500","Humboldt County, CA - 06023000500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000600","Humboldt County, CA - 06023000600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000700","Humboldt County, CA - 06023000700","2020","80.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000800","Humboldt County, CA - 06023000800","2020","73.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023000900","Humboldt County, CA - 06023000900","2020","47.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023001001","Humboldt County, CA - 06023001001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023001002","Humboldt County, CA - 06023001002","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023001102","Humboldt County, CA - 06023001102","2020","62.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023001103","Humboldt County, CA - 06023001103","2020","98.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023001200","Humboldt County, CA - 06023001200","2020","54.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023001300","Humboldt County, CA - 06023001300","2020","68.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010102","Humboldt County, CA - 06023010102","2020","71.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010200","Humboldt County, CA - 06023010200","2020","72.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010300","Humboldt County, CA - 06023010300","2020","25.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010400","Humboldt County, CA - 06023010400","2020","32.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010502","Humboldt County, CA - 06023010502","2020","18.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010503","Humboldt County, CA - 06023010503","2020","56.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010504","Humboldt County, CA - 06023010504","2020","72.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010600","Humboldt County, CA - 06023010600","2020","11.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010701","Humboldt County, CA - 06023010701","2020","30.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010702","Humboldt County, CA - 06023010702","2020","45.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010800","Humboldt County, CA - 06023010800","2020","42.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010901","Humboldt County, CA - 06023010901","2020","51.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023010902","Humboldt County, CA - 06023010902","2020","23.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023011000","Humboldt County, CA - 06023011000","2020","25.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023011100","Humboldt County, CA - 06023011100","2020","31.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023011200","Humboldt County, CA - 06023011200","2020","28.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023011501","Humboldt County, CA - 06023011501","2020","19.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023011502","Humboldt County, CA - 06023011502","2020","78.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023011600","Humboldt County, CA - 06023011600","2020","21.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06023940000","Humboldt County, CA - 06023940000","2020","15.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010101","Imperial County, CA - 06025010101","2020","39.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010102","Imperial County, CA - 06025010102","2020","65.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010200","Imperial County, CA - 06025010200","2020","34.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010300","Imperial County, CA - 06025010300","2020","7.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010401","Imperial County, CA - 06025010401","2020","40.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010402","Imperial County, CA - 06025010402","2020","63.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010500","Imperial County, CA - 06025010500","2020","92.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010600","Imperial County, CA - 06025010600","2020","69.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010700","Imperial County, CA - 06025010700","2020","42.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010800","Imperial County, CA - 06025010800","2020","7.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025010900","Imperial County, CA - 06025010900","2020","32.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011001","Imperial County, CA - 06025011001","2020","5.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011002","Imperial County, CA - 06025011002","2020","73.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011100","Imperial County, CA - 06025011100","2020","7.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011201","Imperial County, CA - 06025011201","2020","46.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011202","Imperial County, CA - 06025011202","2020","90.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011301","Imperial County, CA - 06025011301","2020","84.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011302","Imperial County, CA - 06025011302","2020","7.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011303","Imperial County, CA - 06025011303","2020","3.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011400","Imperial County, CA - 06025011400","2020","92.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011500","Imperial County, CA - 06025011500","2020","99.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011600","Imperial County, CA - 06025011600","2020","97.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011700","Imperial County, CA - 06025011700","2020","87.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011801","Imperial County, CA - 06025011801","2020","67.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011802","Imperial County, CA - 06025011802","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011803","Imperial County, CA - 06025011803","2020","12.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011901","Imperial County, CA - 06025011901","2020","5.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011902","Imperial County, CA - 06025011902","2020","98.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025011903","Imperial County, CA - 06025011903","2020","12.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012001","Imperial County, CA - 06025012001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012003","Imperial County, CA - 06025012003","2020","98.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012004","Imperial County, CA - 06025012004","2020","62.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012101","Imperial County, CA - 06025012101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012102","Imperial County, CA - 06025012102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012201","Imperial County, CA - 06025012201","2020","95.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012202","Imperial County, CA - 06025012202","2020","85.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012301","Imperial County, CA - 06025012301","2020","94.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012302","Imperial County, CA - 06025012302","2020","86.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025012400","Imperial County, CA - 06025012400","2020","75.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06025940000","Imperial County, CA - 06025940000","2020","29.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06027000100","Inyo County, CA - 06027000100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06027000200","Inyo County, CA - 06027000200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06027000300","Inyo County, CA - 06027000300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06027000400","Inyo County, CA - 06027000400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06027000500","Inyo County, CA - 06027000500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06027000800","Inyo County, CA - 06027000800","2020","90.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000102","Kern County, CA - 06029000102","2020","61.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000103","Kern County, CA - 06029000103","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000104","Kern County, CA - 06029000104","2020","98.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000105","Kern County, CA - 06029000105","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000106","Kern County, CA - 06029000106","2020","21.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000201","Kern County, CA - 06029000201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000202","Kern County, CA - 06029000202","2020","64.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000300","Kern County, CA - 06029000300","2020","95.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000400","Kern County, CA - 06029000400","2020","72.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000504","Kern County, CA - 06029000504","2020","90.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000505","Kern County, CA - 06029000505","2020","93.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000506","Kern County, CA - 06029000506","2020","68.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000507","Kern County, CA - 06029000507","2020","52.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000508","Kern County, CA - 06029000508","2020","26.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000509","Kern County, CA - 06029000509","2020","20.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000510","Kern County, CA - 06029000510","2020","39.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000601","Kern County, CA - 06029000601","2020","89.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000602","Kern County, CA - 06029000602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000603","Kern County, CA - 06029000603","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000701","Kern County, CA - 06029000701","2020","53.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000702","Kern County, CA - 06029000702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000800","Kern County, CA - 06029000800","2020","76.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000902","Kern County, CA - 06029000902","2020","95.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000903","Kern County, CA - 06029000903","2020","95.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000904","Kern County, CA - 06029000904","2020","59.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000905","Kern County, CA - 06029000905","2020","15.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000906","Kern County, CA - 06029000906","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000907","Kern County, CA - 06029000907","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000908","Kern County, CA - 06029000908","2020","82.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000909","Kern County, CA - 06029000909","2020","0.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000911","Kern County, CA - 06029000911","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000912","Kern County, CA - 06029000912","2020","24.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000913","Kern County, CA - 06029000913","2020","76.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029000914","Kern County, CA - 06029000914","2020","44.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029001001","Kern County, CA - 06029001001","2020","3.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029001002","Kern County, CA - 06029001002","2020","67.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029001003","Kern County, CA - 06029001003","2020","74.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029001101","Kern County, CA - 06029001101","2020","62.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029001104","Kern County, CA - 06029001104","2020","63.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029001105","Kern County, CA - 06029001105","2020","15.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06029001106","Kern County, CA - 06029001106","2020","60.7%","",,"Distance to Parks: 1/2 Mile"
